2024-06-03 20:16:40,249 - INFO - Starting TOPTW Solver: ILS Method


2024-06-03 20:16:40,252 - INFO - ----------------------------------------
2024-06-03 20:16:40,253 - INFO - Processing: pr10.txt - N: 288 - T_max: 1000.0
2024-06-03 20:16:40,253 - INFO - ----------------------------------------
2024-06-03 20:16:40,253 - INFO - * Parameters: solutions_count=1, path_count=1, criteria=benefit_insertion_ratio, random_noise=True
2024-06-03 20:16:40,253 - INFO - 	 Solution #1
2024-06-03 20:17:02,308 - INFO - 		 * Constructive method solution score: 414.0
2024-06-03 20:17:13,850 - DEBUG - 		 * LS solution score: 435.0
2024-06-03 20:17:13,850 - DEBUG - 		 * Delta: 21.0
2024-06-03 20:17:13,850 - DEBUG - 		 * Accepting new solution as starting solution
2024-06-03 20:17:13,850 - DEBUG - 		 * Accepting new solution as best solution
2024-06-03 20:17:24,477 - DEBUG - 		 * LS solution score: 435.0
2024-06-03 20:17:24,477 - DEBUG - 		 * Delta: 0.0
2024-06-03 20:17:24,478 - DEBUG - 		 * Accepting new solution with probability
2024-06-03 20:17:24,478 - DEBUG - 		 * New solution accepted with probability
2024-06-03 20:17:36,779 - DEBUG - 		 * LS solution score: 433.0
2024-06-03 20:17:36,779 - DEBUG - 		 * Delta: -2.0
2024-06-03 20:17:36,779 - DEBUG - 		 * Accepting new solution with probability
2024-06-03 20:17:36,779 - DEBUG - 		 * New solution accepted with probability
2024-06-03 20:17:54,735 - DEBUG - 		 * LS solution score: 458.0
2024-06-03 20:17:54,735 - DEBUG - 		 * Delta: 25.0
2024-06-03 20:17:54,736 - DEBUG - 		 * Accepting new solution as starting solution
2024-06-03 20:17:54,736 - DEBUG - 		 * Accepting new solution as best solution
2024-06-03 20:18:10,830 - DEBUG - 		 * LS solution score: 436.0
2024-06-03 20:18:10,830 - DEBUG - 		 * Delta: -22.0
2024-06-03 20:18:10,830 - DEBUG - 		 * Accepting new solution with probability
2024-06-03 20:18:10,830 - DEBUG - 		 * New solution accepted with probability
2024-06-03 20:18:31,743 - DEBUG - 		 * LS solution score: 442.0
