paths	score	execution_time	gap
[[0, 29, 180, 59, 43, 167, 64, 105, 23, 120, 214, 123, 153, 172, 86, 140, 39, 47, 110, 150, 58, 0], [0, 166, 27, 164, 113, 188, 204, 206, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 125, 215, 67, 161, 157, 146, 163, 37, 94, 144, 190, 13, 143, 0], [0, 158, 192, 191, 151, 135, 178, 126, 90, 142, 210, 193, 98, 184, 83, 139, 133, 68, 38, 10, 0]]	1063.0	63.08837676048279	61.14766081871345
[[0, 125, 148, 109, 131, 136, 161, 167, 67, 123, 36, 79, 47, 110, 190, 86, 68, 13, 0], [0, 29, 180, 164, 113, 204, 206, 176, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 166, 27, 192, 191, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 140, 144, 38, 199, 0], [0, 158, 171, 80, 105, 135, 64, 59, 23, 120, 39, 214, 78, 15, 60, 20, 130, 143, 0]]	1129.0	64.40771722793579	58.73538011695907
[[0, 125, 148, 81, 23, 120, 123, 36, 24, 2, 58, 79, 47, 110, 68, 199, 0], [0, 29, 180, 164, 113, 204, 206, 176, 138, 183, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 158, 135, 80, 104, 105, 64, 59, 161, 167, 67, 39, 214, 78, 15, 60, 130, 143, 0], [0, 166, 27, 192, 191, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 140, 144, 38, 0]]	1115.0	60.06958484649658	59.24707602339181
[[0, 29, 180, 59, 151, 167, 64, 105, 23, 120, 214, 123, 153, 172, 86, 140, 39, 47, 110, 68, 199, 0], [0, 158, 135, 137, 171, 80, 45, 115, 104, 161, 37, 67, 150, 78, 58, 190, 13, 0], [0, 166, 27, 192, 191, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 144, 38, 213, 10, 0], [0, 164, 215, 113, 188, 204, 206, 176, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0]]	1144.0	67.7222650051117	58.187134502923975
[[0, 29, 180, 59, 151, 167, 64, 105, 23, 120, 214, 123, 153, 172, 86, 140, 39, 47, 110, 150, 68, 0], [0, 166, 27, 192, 191, 178, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 38, 144, 10, 0], [0, 171, 135, 158, 80, 45, 63, 115, 169, 161, 157, 146, 163, 37, 94, 199, 190, 13, 58, 0], [0, 164, 136, 125, 113, 188, 204, 206, 176, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0]]	1106.0	70.92050790786743	59.57602339181286
[[0, 164, 215, 113, 188, 204, 206, 176, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 158, 135, 137, 80, 115, 45, 63, 161, 37, 67, 150, 78, 58, 190, 13, 0], [0, 166, 27, 192, 191, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 144, 38, 213, 10, 0], [0, 29, 180, 59, 151, 167, 64, 105, 23, 120, 214, 123, 153, 172, 86, 140, 39, 47, 110, 68, 199, 0]]	1140.0	65.81223034858704	58.333333333333336
[[0, 166, 27, 192, 191, 157, 126, 178, 90, 211, 210, 193, 98, 184, 83, 139, 133, 38, 144, 13, 0], [0, 97, 148, 109, 131, 215, 81, 161, 167, 67, 39, 214, 140, 30, 190, 86, 110, 68, 199, 0], [0, 29, 180, 164, 113, 204, 206, 176, 138, 183, 173, 89, 116, 212, 175, 9, 19, 53, 87, 154, 128, 0], [0, 125, 105, 135, 64, 59, 23, 120, 78, 117, 2, 15, 60, 20, 130, 143, 0]]	1117.0	62.11464977264404	59.17397660818714
[[0, 29, 180, 59, 43, 167, 64, 105, 23, 120, 214, 123, 86, 161, 190, 110, 39, 140, 47, 58, 0], [0, 158, 192, 191, 151, 135, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 144, 38, 213, 10, 0], [0, 125, 148, 109, 131, 136, 81, 176, 179, 65, 24, 116, 212, 34, 2, 0], [0, 166, 27, 164, 113, 188, 204, 206, 138, 183, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0]]	1127.0	66.8346791267395	58.80847953216374
[[0, 125, 148, 109, 122, 131, 161, 37, 163, 190, 68, 94, 199, 13, 58, 0], [0, 166, 27, 192, 191, 157, 126, 90, 211, 210, 193, 98, 184, 83, 139, 133, 140, 144, 38, 0], [0, 164, 215, 113, 188, 204, 206, 176, 138, 81, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 29, 180, 59, 135, 64, 105, 23, 120, 67, 167, 123, 36, 86, 172, 39, 214, 47, 110, 150, 143, 0]]	1101.0	61.9045569896698	59.75877192982456
[[0, 166, 27, 192, 191, 157, 126, 178, 90, 211, 210, 193, 98, 184, 83, 139, 133, 68, 38, 0], [0, 164, 215, 113, 188, 204, 206, 176, 138, 183, 173, 89, 51, 114, 175, 9, 19, 53, 87, 118, 128, 0], [0, 29, 180, 59, 151, 167, 64, 105, 23, 120, 214, 123, 153, 172, 86, 140, 39, 47, 110, 150, 58, 0], [0, 171, 135, 158, 80, 81, 161, 37, 67, 78, 190, 13, 144, 199, 0]]	1063.0	60.03721499443054	61.14766081871345
